land,productSlug,productSlugPath,originalImageUrl,uploadsRel,expectedSourcePath,sourcePath,resolvedFromOtherProduct,targetPath,newUrlPath,status,error
"wales","porthcawl-golf","golfreizen/wales/porthcawl-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/wales/porthcawl-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/wales/porthcawl-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/wales/porthcawl-golf/2016/08/wales-porthcawl-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/wales/porthcawl-golf/2016/08/wales-porthcawl-golf-ag13-e1470243290362.png","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/wales/north-wales-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/wales/north-wales-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2016/08/wales-north-wales-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2016/08/wales-north-wales-golf-ag13-e1470243290362.png","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/05/tTiqYb63-1.jpeg","2019/05/tTiqYb63-1.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/05/tTiqYb63-1.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/05/tTiqYb63-1.jpeg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/05/wales-north-wales-golf-ttiqyb63-1.jpeg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/05/wales-north-wales-golf-ttiqyb63-1.jpeg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/04/5th-Green-1-e1555086671363.jpeg","2019/04/5th-Green-1-e1555086671363.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/04/5th-Green-1-e1555086671363.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/04/5th-Green-1-e1555086671363.jpeg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-5th-green-1-e1555086671363.jpeg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-5th-green-1-e1555086671363.jpeg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/03/imagedisplay.aspx_.jpeg","2019/03/imagedisplay.aspx_.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/03/imagedisplay.aspx_.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/03/imagedisplay.aspx_.jpeg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-imagedisplay-aspx.jpeg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-imagedisplay-aspx.jpeg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/03/N127-529-D_me-750x500-1.jpg","2019/03/N127-529-D_me-750x500-1.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/N127-529-D_me-750x500-1.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/N127-529-D_me-750x500-1.jpg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-n127-529-d-me-750x500-1.jpg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-n127-529-d-me-750x500-1.jpg","missing","source_missing"
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/03/Hole-3-pic-2.jpg","2019/03/Hole-3-pic-2.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/Hole-3-pic-2.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/Hole-3-pic-2.jpg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-hole-3-pic-2.jpg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-hole-3-pic-2.jpg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2016/08/slider-5-e1513012122506.jpg","2016/08/slider-5-e1513012122506.jpg","product-media/golfreizen/wales/north-wales-golf/2016/08/slider-5-e1513012122506.jpg","product-media/golfreizen/wales/north-wales-golf/2016/08/slider-5-e1513012122506.jpg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2016/08/wales-north-wales-golf-slider-5-e1513012122506.jpg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2016/08/wales-north-wales-golf-slider-5-e1513012122506.jpg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/04/IMG_1666-e1555107858252.jpeg","2019/04/IMG_1666-e1555107858252.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/04/IMG_1666-e1555107858252.jpeg","product-media/golfreizen/wales/north-wales-golf/2019/04/IMG_1666-e1555107858252.jpeg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-img-1666-e1555107858252.jpeg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-img-1666-e1555107858252.jpeg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/04/DSC_0034-1-e1555087973567.jpg","2019/04/DSC_0034-1-e1555087973567.jpg","product-media/golfreizen/wales/north-wales-golf/2019/04/DSC_0034-1-e1555087973567.jpg","product-media/golfreizen/wales/north-wales-golf/2019/04/DSC_0034-1-e1555087973567.jpg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-dsc-0034-1-e1555087973567.jpg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/04/wales-north-wales-golf-dsc-0034-1-e1555087973567.jpg","copied",""
"wales","north-wales-golf","golfreizen/wales/north-wales-golf","https://authentic.golf/wp-content/uploads/2019/03/cricceth-plas-isa-3.jpg","2019/03/cricceth-plas-isa-3.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/cricceth-plas-isa-3.jpg","product-media/golfreizen/wales/north-wales-golf/2019/03/cricceth-plas-isa-3.jpg","false","product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-cricceth-plas-isa-3.jpg","/product-media-seo-v2/golfreizen/wales/north-wales-golf/2019/03/wales-north-wales-golf-cricceth-plas-isa-3.jpg","copied",""
"schotland","east-lothian-golf","golfreizen/schotland/east-lothian-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/east-lothian-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/east-lothian-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2016/08/schotland-east-lothian-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2016/08/schotland-east-lothian-golf-ag13-e1470243290362.png","copied",""
"schotland","east-lothian-golf","golfreizen/schotland/east-lothian-golf","https://authentic.golf/wp-content/uploads/2018/01/10th-east-website-1-e1516310657968.jpg","2018/01/10th-east-website-1-e1516310657968.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/10th-east-website-1-e1516310657968.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/10th-east-website-1-e1516310657968.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-10th-east-website-1-e1516310657968.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-10th-east-website-1-e1516310657968.jpg","copied",""
"schotland","east-lothian-golf","golfreizen/schotland/east-lothian-golf","https://authentic.golf/wp-content/uploads/2018/01/w0RgiG-16th-east-website-1.jpg","2018/01/w0RgiG-16th-east-website-1.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/w0RgiG-16th-east-website-1.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/w0RgiG-16th-east-website-1.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-w0rgig-16th-east-website-1.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-w0rgig-16th-east-website-1.jpg","missing","source_missing"
"schotland","east-lothian-golf","golfreizen/schotland/east-lothian-golf","https://authentic.golf/wp-content/uploads/2018/01/12th-West-website-1.jpg","2018/01/12th-West-website-1.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/12th-West-website-1.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/12th-West-website-1.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-12th-west-website-1.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-12th-west-website-1.jpg","copied",""
"schotland","east-lothian-golf","golfreizen/schotland/east-lothian-golf","https://authentic.golf/wp-content/uploads/2018/01/13th-West-website.jpg","2018/01/13th-West-website.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/13th-West-website.jpg","product-media/golfreizen/schotland/east-lothian-golf/2018/01/13th-West-website.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-13th-west-website.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-golf/2018/01/schotland-east-lothian-golf-13th-west-website.jpg","copied",""
"schotland","east-lothian-links-golf","golfreizen/schotland/east-lothian-links-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/east-lothian-links-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/east-lothian-links-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2016/08/schotland-east-lothian-links-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2016/08/schotland-east-lothian-links-golf-ag13-e1470243290362.png","copied",""
"schotland","east-lothian-links-golf","golfreizen/schotland/east-lothian-links-golf","https://authentic.golf/wp-content/uploads/2018/01/10th-east-website-1-e1516310657968.jpg","2018/01/10th-east-website-1-e1516310657968.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/10th-east-website-1-e1516310657968.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/10th-east-website-1-e1516310657968.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-10th-east-website-1-e1516310657968.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-10th-east-website-1-e1516310657968.jpg","copied",""
"schotland","east-lothian-links-golf","golfreizen/schotland/east-lothian-links-golf","https://authentic.golf/wp-content/uploads/2018/01/w0RgiG-16th-east-website-1.jpg","2018/01/w0RgiG-16th-east-website-1.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/w0RgiG-16th-east-website-1.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/w0RgiG-16th-east-website-1.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-w0rgig-16th-east-website-1.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-w0rgig-16th-east-website-1.jpg","missing","source_missing"
"schotland","east-lothian-links-golf","golfreizen/schotland/east-lothian-links-golf","https://authentic.golf/wp-content/uploads/2018/01/12th-West-website-1.jpg","2018/01/12th-West-website-1.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/12th-West-website-1.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/12th-West-website-1.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-12th-west-website-1.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-12th-west-website-1.jpg","copied",""
"schotland","east-lothian-links-golf","golfreizen/schotland/east-lothian-links-golf","https://authentic.golf/wp-content/uploads/2018/01/13th-West-website.jpg","2018/01/13th-West-website.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/13th-West-website.jpg","product-media/golfreizen/schotland/east-lothian-links-golf/2018/01/13th-West-website.jpg","false","product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-13th-west-website.jpg","/product-media-seo-v2/golfreizen/schotland/east-lothian-links-golf/2018/01/schotland-east-lothian-links-golf-13th-west-website.jpg","copied",""
"schotland","dornoch-golf","golfreizen/schotland/dornoch-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/dornoch-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/dornoch-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/schotland/dornoch-golf/2016/08/schotland-dornoch-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/schotland/dornoch-golf/2016/08/schotland-dornoch-golf-ag13-e1470243290362.png","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-ag13-e1470243290362.png","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2019/11/Ch_11th_12th_5th_Lres_MAT9102-1-e1572635505262.jpg","2019/11/Ch_11th_12th_5th_Lres_MAT9102-1-e1572635505262.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2019/11/Ch_11th_12th_5th_Lres_MAT9102-1-e1572635505262.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2019/11/Ch_11th_12th_5th_Lres_MAT9102-1-e1572635505262.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2019/11/schotland-scottish-highlands-golf-ch-11th-12th-5th-lres-mat9102-1-e1572635505262.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2019/11/schotland-scottish-highlands-golf-ch-11th-12th-5th-lres-mat9102-1-e1572635505262.jpg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2017/05/Castle-Stuart-3.jpg","2017/05/Castle-Stuart-3.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/05/Castle-Stuart-3.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/05/Castle-Stuart-3.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/05/schotland-scottish-highlands-golf-castle-stuart-3.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/05/schotland-scottish-highlands-golf-castle-stuart-3.jpg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2020/10/Signature-Hole-Lighthouse-at-Fortrose-Rosemarkie-Golf-Links-e1604079226924.jpg","2020/10/Signature-Hole-Lighthouse-at-Fortrose-Rosemarkie-Golf-Links-e1604079226924.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2020/10/Signature-Hole-Lighthouse-at-Fortrose-Rosemarkie-Golf-Links-e1604079226924.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2020/10/Signature-Hole-Lighthouse-at-Fortrose-Rosemarkie-Golf-Links-e1604079226924.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2020/10/schotland-scottish-highlands-golf-signature-hole-lighthouse-at-fortrose-rosemarkie-golf-links-e1604079226924.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2020/10/schotland-scottish-highlands-golf-signature-hole-lighthouse-at-fortrose-rosemarkie-golf-links-e1604079226924.jpg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/Nairn-Golf-Club.jpeg","2016/08/Nairn-Golf-Club.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Nairn-Golf-Club.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Nairn-Golf-Club.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-nairn-golf-club.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-nairn-golf-club.jpeg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/18th-Aerial-e1501157776636.jpg","2016/08/18th-Aerial-e1501157776636.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/18th-Aerial-e1501157776636.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/18th-Aerial-e1501157776636.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-18th-aerial-e1501157776636.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-18th-aerial-e1501157776636.jpg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/MG_5975-copy.jpg","2016/08/MG_5975-copy.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/MG_5975-copy.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/MG_5975-copy.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-mg-5975-copy.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-mg-5975-copy.jpg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/Caroline-Alps.jpg","2016/08/Caroline-Alps.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Caroline-Alps.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Caroline-Alps.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-caroline-alps.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-caroline-alps.jpg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/websitepics.jpeg","2016/08/websitepics.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/websitepics.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/websitepics.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-websitepics.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-websitepics.jpeg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/12/RGC-10th-12th-12.jpg","2016/12/RGC-10th-12th-12.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/12/RGC-10th-12th-12.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/12/RGC-10th-12th-12.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/12/schotland-scottish-highlands-golf-rgc-10th-12th-12.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/12/schotland-scottish-highlands-golf-rgc-10th-12th-12.jpg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2017/12/muir-big-3.jpeg","2017/12/muir-big-3.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/muir-big-3.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/muir-big-3.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-muir-big-3.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-muir-big-3.jpeg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2017/12/inverness_2-e1528285982414.jpeg","2017/12/inverness_2-e1528285982414.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/inverness_2-e1528285982414.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/inverness_2-e1528285982414.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-inverness-2-e1528285982414.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-inverness-2-e1528285982414.jpeg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2017/12/boat_1.jpeg","2017/12/boat_1.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/boat_1.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/boat_1.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-boat-1.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-boat-1.jpeg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2017/12/inverness_2.jpeg","2017/12/inverness_2.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/inverness_2.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2017/12/inverness_2.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-inverness-2.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2017/12/schotland-scottish-highlands-golf-inverness-2.jpeg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2019/11/Hotel-and-Clubhouse-1.jpg","2019/11/Hotel-and-Clubhouse-1.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2019/11/Hotel-and-Clubhouse-1.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2019/11/Hotel-and-Clubhouse-1.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2019/11/schotland-scottish-highlands-golf-hotel-and-clubhouse-1.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2019/11/schotland-scottish-highlands-golf-hotel-and-clubhouse-1.jpg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/Golf-View-Exterior-Beach-1-1-e1573668981564.jpg","2016/08/Golf-View-Exterior-Beach-1-1-e1573668981564.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Golf-View-Exterior-Beach-1-1-e1573668981564.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Golf-View-Exterior-Beach-1-1-e1573668981564.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-golf-view-exterior-beach-1-1-e1573668981564.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-golf-view-exterior-beach-1-1-e1573668981564.jpg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/unspecified.jpeg","2016/08/unspecified.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/unspecified.jpeg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/unspecified.jpeg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-unspecified.jpeg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-unspecified.jpeg","copied",""
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/Hotel-Photo.jpg","2016/08/Hotel-Photo.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Hotel-Photo.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Hotel-Photo.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-hotel-photo.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-hotel-photo.jpg","missing","source_missing"
"schotland","scottish-highlands-golf","golfreizen/schotland/scottish-highlands-golf","https://authentic.golf/wp-content/uploads/2016/08/Golf-View-Exterior-Beach-1-1.jpg","2016/08/Golf-View-Exterior-Beach-1-1.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Golf-View-Exterior-Beach-1-1.jpg","product-media/golfreizen/schotland/scottish-highlands-golf/2016/08/Golf-View-Exterior-Beach-1-1.jpg","false","product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-golf-view-exterior-beach-1-1.jpg","/product-media-seo-v2/golfreizen/schotland/scottish-highlands-golf/2016/08/schotland-scottish-highlands-golf-golf-view-exterior-beach-1-1.jpg","missing","source_missing"
"engeland","noord-oost-engeland-golf","golfreizen/engeland/noord-oost-engeland-golf","https://authentic.golf/wp-content/uploads/2016/08/AG13-e1470243290362.png","2016/08/AG13-e1470243290362.png","product-media/golfreizen/engeland/noord-oost-engeland-golf/2016/08/AG13-e1470243290362.png","product-media/golfreizen/engeland/noord-oost-engeland-golf/2016/08/AG13-e1470243290362.png","false","product-media-seo-v2/golfreizen/engeland/noord-oost-engeland-golf/2016/08/engeland-noord-oost-engeland-golf-ag13-e1470243290362.png","/product-media-seo-v2/golfreizen/engeland/noord-oost-engeland-golf/2016/08/engeland-noord-oost-engeland-golf-ag13-e1470243290362.png","copied",""
